A0A2R8Y7J7,?,IPR014707;,[GO:0030168],"F8,,,,,,,,"
A0A2R8YEB8,?,IPR030089;IPR009071;IPR036910;,[GO:0016514];[GO:0003677];[GO:0043044],"SMARCE1,,,,,,,,"
A0A068B112,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
C9IZ22,?,IPR008395;,?,"FXR1,,,,,,,,"
A0A087WU05,?,IPR032675;,[GO:0005829];[GO:0005654],"CMIP,,,,,,,,"
H7C4X2,?,?,[GO:0016021],"PCMT1,,,,,,,,"
A0A1L2BML7,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
B4DP30,?,IPR004178;IPR015449;IPR013099;,[GO:0016021];[GO:0005516];[GO:0016286],",,,,,,,,"
F8WD43,?,IPR002129;IPR015424;,[GO:0016831];[GO:0030170];[GO:0019752],"GAD1,,,,,,,,"
G1EMR5,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
F4YU15,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
Q29958,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-C,,,,,,,,"
F8VSH2,?,IPR013618;IPR013026;IPR011990;IPR019734;,[GO:0016021],"TMTC2,,,,,,,,"
F8WAW0,?,IPR013657;,[GO:0016021];[GO:0055085],"SLC35B4,,,,,,,,"
A0A0D5CC44,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A0E3DCL6,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DPB1,,,,,,,,"
Q13697,?,?,?,"ACHE,,,,,,,,"
F8WC18,?,?,?,"LBH,,,,,,,,"
Q6ZPD7,?,IPR000101;IPR029055;,[GO:0016021];[GO:0036374];[GO:0006751],",,,,,,,,"
Q6ZRT9,?,?,?,",,,,,,,,"
D7NSS6,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
B4DYU7,?,IPR026131;,?,",,,,,,,,"
H0YJM0,?,?,?,"SLCO3A1,,,,,,,,"
B7Z8U9,?,?,?,",,,,,,,,"
J9PW10,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DR15,,,,,,,,"
C9JBL3,?,IPR008160;,?,"COL7A1,,,,,,,,"
B0AZV7,?,IPR000973;IPR015274;IPR036179;IPR013783;IPR008424;IPR021963;,[GO:0016021];[GO:0015026];[GO:0007155];[GO:0006955],",,,,,,,,"
D1MEQ5,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A2K4XGF9,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-C,,,,,,,,"
E9PLU6,?,IPR031865;IPR029978;,[GO:0030155];[GO:0023051],"LMO7,,,,,,,,"
K9LHV1,?,IPR001128;IPR017972;IPR002401;IPR036396;,[GO:0020037];[GO:0005506];[GO:0004497];[GO:0016705],"CYP21A2,,,,,,"
Q8WVA9,?,IPR018117;IPR001525;IPR030487;IPR029063;,[GO:0009008];[GO:0010468],"DNMT3A,,,,,,,,"
G1EMY8,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
G1EPJ5,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A0A7C529,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
H0Y3S0,?,IPR029058;IPR013818;IPR000734;,[GO:0005576];[GO:0052689],"LIPI,,,,,,,,"
B1AQM9,?,?,?,"CNST,,,,,,,,"
E9PS27,?,?,?,"FAM111B,,,,,,,,"
Q8IXD0,?,IPR001881;IPR000742;IPR033189;,[GO:0005509];[GO:0030195],"PROS1,,,,,,,,"
A0A2I4PZF0,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
Q0VAA9,?,IPR017452;IPR008365;IPR001105;,[GO:0016021];[GO:0004960],"TBXA2R,,,,,,,,"
B7Z9J3,?,IPR001285;,[GO:0016021];[GO:0008021],",,,,,,,,"
A0A075B704,?,?,?,"TRAJ57,,,,,,,,"
F5H230,?,IPR038942;,[GO:0016021],"TMEM52B,,,,,,,,"
B3KNI3,?,IPR027226;IPR023321;IPR038654;IPR003034;IPR036361;IPR004181;IPR013083;,[GO:0019789];[GO:0008270],",,,,,,,,"
Q9TP18,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
B2M0I8,?,IPR014707;,[GO:0030168],",,,,,,,,"
L8E9I3,?,?,?,"TRIM67,,,,,,,,"
Q9NY41,?,IPR028538;IPR017853;,[GO:0005615];[GO:0008061];[GO:0045766],"CHI3L1,,,,,,,,"
H9E7F7,?,IPR002429;IPR034210;IPR001505;IPR008972;IPR014222;IPR011759;IPR036257;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0005507];[GO:0004129],"COX2,,,,,,,,"
A0A0A7C7F0,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
B4DX38,?,IPR002110;IPR020683;IPR036770;IPR028731;,[GO:0003950];[GO:0032212];[GO:0051225];[GO:0016055],",,,,,,,,"
D6R9Y7,?,IPR024417;,?,"NREP,,,,,,,,"
H0YMW6,?,IPR013785;IPR001093;,[GO:0003824];[GO:0055114],"GMPR2,,,,,,,,"
A0A1X9I4S7,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
A0A1X9I4Y5,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB3,,,,,,,,"
H0YJU8,?,?,?,"THTPA,,,,,,,,"
A0A1B0GTY9,?,IPR016161;IPR016163;IPR016162;IPR015590;,[GO:0016620],"ALDH7A1,,,,,,"
A7J384,?,IPR001315;IPR011029;,[GO:0042981],"CARD15,,,,,,,,"
C9J256,?,?,?,"SETD4,,,,,,,,"
Q9NNX2,?,IPR006212;IPR032778;IPR009030;IPR036941;,?,"c-erbB-3,,,,,,,,"
Q7JFU8,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB3,,,,,,,,"
A0A1B0GW36,?,IPR032013;,?,"QRICH2,,,,,,,,"
A8K5K5,?,IPR017334;IPR024675;IPR034240;IPR012677;IPR035979;IPR000504;,[GO:0016282];[GO:0033290];[GO:0005852];[GO:0005634];[GO:0048471];[GO:0003743];[GO:0001732],"EIF3G EIF3S4,,,,,,,,"
A0A0A7C7M0,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DPB1,,,,,,,,"
A0A0X7YL26,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
V5J9Y5,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
C9JA44,?,?,?,"HFM1,,,,,,,,"
F8W8Z9,?,IPR029179;,[GO:0005742];[GO:0005739],"TOMM5,,,,,,,,"
S4R3T4,?,?,?,"KIAA0391,,,,,,,,"
N1NRY1,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A2P9AUD9,?,IPR011991;IPR001845;IPR036388;IPR036390;,[GO:0003700],"BQ8482_50052,,,,,,,,"
A0A2P9A9S4,?,IPR001851;IPR017778;,[GO:0016021];[GO:0022857],"BQ8482_100069,,,,,,,,"
H7CHW5,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
B4DUJ2,?,IPR022339;IPR011988;IPR036613;,[GO:0016021];[GO:0042289];[GO:0019882];[GO:0070206],",,,,,,,,"
I6L9B1,?,IPR019749;IPR030546;IPR000798;IPR014847;IPR014352;IPR035963;IPR019748;IPR019747;IPR000299;IPR018979;IPR018980;IPR011993;IPR029071;,[GO:0005856];[GO:0008092],"EPB41L2,,,,,,,,"
Q56SH8,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
C9JZG7,?,?,?,"MRPL2,,,,,,,,"
E5RJG9,?,IPR000467;,[GO:0003676],"PINX1,,,,,,,,"
Q5NDM5,?,IPR029020;IPR024041;IPR002229;,[GO:0016021];[GO:0008519],"RHCE,,,,,,,,"
Q6F3G8,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
L8E8S5,?,?,?,"TTC28,,,,,,,,"
A0A2R8Y550,?,?,[GO:0016021],"SMIM34B,,,,,,,,"
Q2A0N8,?,IPR029020;IPR024041;,[GO:0016021];[GO:0008519],"RHD,,,,,,,,"
A2KUC4,?,IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;,?,"IGLV,,,,,,,,"
C8Y5J4,?,IPR000568;IPR023011;IPR035908;,[GO:0016021];[GO:0005743];[GO:0045263];[GO:0015078];[GO:0015986],"ATP6,,,,,,,"
E7ESA9,?,IPR013290;IPR013289;,[GO:0003714];[GO:0045892],"RUNX1T1,,,,,,,"
O19796,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
E5G0Y5,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
K7ELW0,?,IPR029062;IPR002818;,[GO:0005829];[GO:0005634],"PARK7,,,,,,,,"
E7ETR3,?,IPR037366;IPR034778;IPR037551;IPR012677;IPR035979;IPR000504;,[GO:0003730];[GO:0007281],"DAZ3,,,,,,,,"
A0A140T9Z6,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,[GO:0016021],"HLA-A,,,,,,,,"
I3VZ24,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
Q15739,?,IPR008101;IPR006201;,[GO:0016021];[GO:0004890];[GO:0005216],",,,,,,,,"
H7C027,?,?,?,"SHANK2,,,,,,,,"
A0A0D9SGJ0,?,IPR032353;,?,"UBE3A,,,,,,,,"
M0R039,?,?,?,"SYMPK,,,,,,,,"
M0R0R8,?,IPR001346;IPR019471;IPR017855;IPR008984;,[GO:0003700];[GO:0044212],"IRF3,,,,,,,,"
Q75MX0,?,IPR001627;IPR036352;IPR027231;IPR015943;,?,"SEMA3C,,,,,,,,"
A0A087WTA6,?,?,?,"SERP2,,,,,,,,"
D5FID0,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
H0YJX4,?,IPR011992;IPR002048;,[GO:0005509],"EFCAB11,,,,,,,,"
C9JQU1,?,?,?,"KLC4,,,,,,,,"
C9JZA4,?,IPR036859;IPR000938;IPR027663;,[GO:0005869];[GO:0070840];[GO:0010970],"DCTN1,,,,,,,,"
A0A1S5QRC3,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
A0A0A7C8E4,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
Q9NT50,?,IPR000560;IPR029033;,?,"DKFZp434B2119,,,,,,,,"
A2A2L6,?,IPR006735;IPR027799;,[GO:0005634];[GO:1902979],"RTF2,,,,,,,,"
B3KVK3,?,IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;,[GO:0005634];[GO:0003700];[GO:0043565],",,,,,,,,"
Q5QTR4,?,IPR032980;,[GO:0016021];[GO:0060262],",,,,,,,,"
Q5ZGI7,?,IPR036179;IPR013783;IPR013106;,?,"BV07S1J2.7,,,,,,,,"
Q56FN5,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;,[GO:0016021];[GO:0042613];[GO:0002504];[GO:0006955],"HLA-DRB1,,,,,,,,"
C5IZK5,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A2P1CQ60,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
D9UAZ3,?,IPR007110;IPR036179;IPR013783;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
O95179,?,?,?,",,,,,,,,"
F8WDN6,?,?,?,"TBC1D10A,,,,,,,,"
A0A1L4AAN8,?,IPR009057;IPR001356;,[GO:0005634];[GO:0003677],"PAX3,,,,,,,,"
F8VSB7,?,IPR029932;,[GO:0005856];[GO:0003779];[GO:0008017];[GO:0030036];[GO:0000226],"GAS2L3,,,,,,,,"
C9IYZ9,?,IPR007241;,[GO:0016021],"ATG9A,,,,,,,,"
H9KV45,?,IPR000608;IPR023313;IPR016135;,[GO:0005524];[GO:0016740],"UBE2D3,,,,,,,,"
Q9Y2U1,?,?,?,",,,,,,,,"
A0A087WZN4,?,?,[GO:0016021],"PCDH15,,,,,,,,"
A0A2P9AWF5,?,?,?,"BQ8482_80083,,,,,,,,"
Q52NV4,?,IPR006195;IPR004154;IPR036621;IPR015807;IPR004516;IPR033656;IPR009068;IPR000738;,[GO:0005737];[GO:0005524];[GO:0004821];[GO:0006427],"HRS,,,,,,,,"
B9A6L3,?,IPR000195;IPR035969;,?,"TBC1D12,,,,,,,,"
H0Y3K2,?,IPR039164;,[GO:0061630];[GO:0071596],"UBR3,,,,,,,,"
F1AQM0,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
C1K9J3,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-Cw,,,,,,,,"
Q5JUB9,?,IPR022181;IPR001251;IPR036865;,?,"PRUNE2,,,,,,,,"
A0A096LNZ0,?,IPR028182;,?,"AAK1,,,,,,,,"
D3VVS1,?,IPR033865;IPR006155;IPR003903;,[GO:0004843];[GO:0016579],"ATXN3,,,,,,,,"
B4DH45,?,IPR036028;IPR001452;IPR028506;IPR035606;IPR035610;IPR035611;,[GO:0007015],",,,,,,,,"
A0A2P9AWT1,?,?,?,"BQ8482_90003,,,,,,,,"
H0YJZ3,?,IPR011989;IPR016024;IPR002554;,[GO:0000159];[GO:0019888];[GO:0007165],"PPP2R5C,,,,,,,,"
Q6XYC4,?,?,?,",,,,,,,,"
Q6PIW7,?,IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR015621;IPR004074;IPR004077;,[GO:0004910],"IL1R2,,,,,,"
E9PLC5,?,IPR015021;,[GO:0016604];[GO:0005654],"C11orf54,,,,,,,,"
C9JAA9,?,IPR012677;IPR035979;IPR000504;,[GO:0003723],"RBM28,,,,,,,,"
A8VYR9,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
Q5FZP7,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A2P9AR25,?,IPR016541;,?,"BQ8482_360005,,,,,,,,"
E5RGL3,?,IPR001909;IPR036051;,[GO:0005622];[GO:0003676];[GO:0006355],"ZNF419,,,,,,,"
A0A1D8MAN0,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;,[GO:0016021];[GO:0042613];[GO:0002504];[GO:0006955],"HLA-DRB1,,,,,,,,"
C9IZD0,?,IPR007632;IPR031291;,?,"ANO10,,,,,,,,"
C9JYP5,?,IPR002000;,[GO:0016021];[GO:0005765],"LAMP3,,,,,,,,"
Q96DM2,?,?,?,",,,,,,,,"
C6JSZ4,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
Q9H8R7,?,IPR006636;IPR015496;IPR029071;IPR000626;,?,",,,,,,,,"
A6PVJ6,?,IPR026261;,?,"RBCK1,,,,,,,,"
K7EJ01,?,IPR026739;IPR011989;IPR016024;IPR002553;,[GO:0030117];[GO:0006886];[GO:0016192],"AP2B1,,,,,,,,"
A0A0S2VEL3,?,IPR019172;,[GO:0016021],"OSTM1,,,,,,,,"
B4DH07,?,IPR011249;IPR011765;IPR007863;IPR013578;,[GO:0003824];[GO:0046872];[GO:0006508],",,,,,,,,"
Q8NDP0,?,IPR036168;IPR018240;IPR028565;,[GO:0030131];[GO:0005765];[GO:0006886];[GO:0016192],"DKFZp586G1518,,,,,,,,"
A0A0N6W1R6,?,?,[GO:0005739],"ND6,,,,,,,,"
K7EMW9,?,?,?,"BTBD2,,,,,,,,"
V9GYG8,?,IPR000859;IPR035914;,?,"LRP3,,,,,,,,"
D0VFI1,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A1B0GUB3,?,IPR029130;IPR029132;,?,"ASAH1,,,,,,,,"
D7GN75,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
A0A2P9AH68,?,IPR009959;IPR032710;,[GO:0030638],"BQ8482_150048,,,,,,,,"
B2R8F3,?,IPR037445;IPR021072;IPR002190;,?,",,,,,,,,"
A0A2P9APB9,?,IPR002053;IPR018077;IPR017853;,[GO:0016021];[GO:0003796];[GO:0016998];[GO:0009253],"BQ8482_330135,,,,,,,,"
A0A2P9AQC5,?,IPR003594;IPR036890;IPR005467;IPR004358;,[GO:0016021];[GO:0016772];[GO:0016310],"BQ8482_340178,,,,,,,"
D3U3N8,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
J7F4Y7,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
F8WBH2,?,IPR038002;,[GO:0035267];[GO:0000812],"BRD8,,,,,,,,"
J3QKZ6,?,IPR027846;,?,"CYBC1,,,,,,,,"
D6MLK2,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
H9BB16,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
B7ZLC4,?,IPR011009;IPR000719;IPR008271;,[GO:0005524];[GO:0004672],"AAK1,,,,,,,,"
D6C6B0,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
O78077,?,IPR011161;IPR037055;IPR011162;,?,"HLA-B*47RG,,,,,,,,"
Q9UN87,?,?,?,"CCR9,,,,,,,,"
U3RF78,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A9QUT8,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,[GO:0016021],"HLA-B,,,,,,,,"
D6RBI6,?,?,[GO:0016021],"TLL1,,,,,,,,"
Q6ZMG4,?,IPR022284;,[GO:0008374];[GO:0044255],",,,,,,,,"
D5FHW9,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
Q001P0,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
M0QYZ8,?,IPR001909;IPR036051;,[GO:0005622];[GO:0003676];[GO:0006355],"ZNF773,,,,,,,"
A0A0S2Z5D1,?,IPR036047;IPR001810;IPR023394;IPR000904;IPR035999;,[GO:0000151];[GO:0005086];[GO:0032012];[GO:0006511],"FBXO8,,,,,,,,"
O43838,?,?,?,",,,,,,,,"
Q001P2,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
Q5NV91,?,IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;,[GO:0005576];[GO:0004252];[GO:0006956];[GO:0006958];[GO:0038095];[GO:0038096];[GO:0050900];[GO:0006898];[GO:0030449];[GO:0050776],"V2-19,,,,,,,"
J3QT51,?,IPR003111;IPR015947;,[GO:0005730],"CRBN,,,,,,,,"
K7EQ73,?,IPR001623;IPR036869;,?,"DNAJC7,,,,,,,,"
K7EQX2,?,IPR030563;IPR015915;IPR006652;,[GO:0031463];[GO:0008134];[GO:0016567],"KEAP1,,,,,,,,"
H0YJ97,?,IPR000237;,[GO:0005794];[GO:0016607],"TRIP11,,,,,,,,"
A0A0E3DC38,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A0E3DCW3,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A0E3DCY6,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A0E3JSF1,?,IPR002429;IPR034210;IPR008972;IPR014222;IPR011759;IPR036257;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0005507];[GO:0004129],"COX2,,,,,,,,"
A0A1W2PPX5,?,IPR002159;IPR005429;,[GO:0016021];[GO:0005764];[GO:0005044],"SCARB2,,,,,,,,"
Q546F6,?,?,?,"HLA-B,,,,,,,,"
A0A0A7C769,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
Q95IC9,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A0A7C992,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
B4DEQ4,?,IPR011009;IPR000719;IPR008271;,[GO:0005524];[GO:0004672],",,,,,,,,"
B4E2H6,?,IPR015943;IPR001680;IPR017986;IPR036322;,?,",,,,,,,,"
A0A2R8YFC8,?,IPR030089;IPR009071;IPR036910;,[GO:0016514];[GO:0003677];[GO:0043044],"SMARCE1,,,,,,,,"
C5IZX2,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A2P9ASC9,?,?,?,"BQ8482_380261,,,,,,,,"
E9PG92,?,IPR008145;IPR008144;IPR020590;IPR004172;IPR036892;IPR035600;IPR027417;IPR001478;IPR036034;IPR036028;IPR001452;,[GO:0015629];[GO:0005829],"MPP4,,,,,,,,"
Q7Z4D2,?,IPR004000;IPR030054;,[GO:0005634];[GO:0006338],",,,,,,,,"
A0A2K4Y385,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-A,,,,,,,,"
Q56H50,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
Q5JQP4,?,IPR002054;IPR019843;IPR028207;IPR018944;IPR027421;IPR037160;IPR022312;IPR002008;IPR029398;,[GO:0005634];[GO:0003677];[GO:0003887];[GO:0006281],"POLL,,,,,,,,"
A0A024R4A5,?,IPR003169;IPR035445;,?,"TNRC15 hCG_33451,,,,,,,,"
C9JUL4,?,IPR001623;IPR018253;IPR036869;,[GO:0005829];[GO:0005654];[GO:0005886],"DNAJB4,,,,,,,,"
A0A1S5QRJ4,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB4,,,,,,,,"
K7EM01,?,?,?,"TNFAIP1,,,,,,,,"
V9J5W8,?,IPR005798;IPR036150;IPR005797;IPR027387;IPR030689;IPR016174;,[GO:0016021];[GO:0005743];[GO:0045275];[GO:0046872];[GO:0008121];[GO:0006122],"CYTB,,,,,,,"
Q8WMB3,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
B4DYH5,?,IPR001360;IPR017853;,[GO:0016021];[GO:0004553];[GO:0005975],",,,,,,,"
Q15342,?,?,?,"aml1,,,,,,,,"
B4DJB1,?,IPR036168;IPR001392;IPR018240;IPR011012;IPR028565;,[GO:0030131];[GO:0008289];[GO:0006886];[GO:0016192],",,,,,,,,"
A0A0E3DDK4,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
D2KZ22,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
Q8WLQ6,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
Q6S991,?,IPR017981;IPR002285;IPR000832;,[GO:0016021];[GO:0004999];[GO:0007166],"ADCYAP1R1,,,,,,,,"
Q9MY98,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
C9JSW8,?,IPR037660;,?,"CCDC51,,,,,,,,"
E9NVG4,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
Q562Z4,?,IPR004000;IPR020902;,?,"ACT,,,,,,,,"
F8VWU0,?,IPR028549;IPR001611;IPR003591;IPR032675;IPR000372;,[GO:0005576];[GO:0005518],"DCN,,,,,,,,"
C7FDP5,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A2P9A9U2,?,?,?,"BQ8482_100085,,,,,,,,"
Q6LDQ8,?,IPR020475;IPR019764;IPR001928;,[GO:0005576];[GO:0019229],"EDN3,,,,,,,,"
A0A087X1E2,?,IPR031127;,[GO:0004842],"PRKN,,,,,,,,"
A4ZPI2,?,IPR000494;IPR036941;,?,",,,,,,,,"
F4YTG3,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,[GO:0016021],"HLA-B,,,,,,,,"
Q9UHH1,?,IPR029020;IPR024041;IPR002229;,[GO:0016021];[GO:0008519],",,,,,,,,"
Q67AU1,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;,?,"HLA-DPA1,,,,,,,,"
A0A288R0L2,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
D5M8A5,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
B3VRX0,?,IPR036951;IPR019774;,[GO:0005506];[GO:0016714];[GO:0009072],"TPH1,,,,"
H0Y938,?,IPR006692;,[GO:0030117];[GO:0005198];[GO:0006886];[GO:0016192],"COPB2,,,,,,,,"
A0A1L2BM99,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
H3BTI4,?,IPR011993;,?,"DOK4,,,,,,,,"
J3QQT2,?,IPR001063;IPR018260;IPR005721;IPR036394;,[GO:0015934];[GO:0003735];[GO:0006412],"RPL17,,,,,,,,"
A0A087WU76,?,IPR036291;IPR002347;,[GO:0016021],"HSD11B1,,,,,,,,"
D5FZL2,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
Q14610,?,IPR009079;IPR002069;,[GO:0005615];[GO:0005125];[GO:0005133];[GO:0051607];[GO:0006955];[GO:0040008],",,,,,,,,"
E5RFP7,?,?,[GO:0005794];[GO:0005634],"ESCO2,,,,,,,,"
A0A2P9AE87,?,IPR002489;IPR036485;IPR012061;,[GO:0016491],"glxC BQ8482_111379,,,,,,,,"
